elevation,slope,rainfall_7day,soil_moisture,ndvi,label,event_date
915.0,32.16946697545673,50.60588455200195,14.31332778930664,0.4607566299384139,1,2015-03-10
1082.0,20.795271429099603,40.609336376190186,17.961620330810547,0.3028691359675888,1,2015-03-15
1061.0,43.56493254935311,52.77391052246094,19.32010269165039,0.3381207204096897,1,2015-03-21
1133.0,7.4597204177711465,160.19405937194824,25.27310562133789,0.24794172113034846,1,2015-04-03
2149.0,8.89961444972921,84.9181604385376,25.399999618530273,-0.03998821129604618,1,2015-04-03
707.0,43.16724249309902,114.4768295288086,24.972124099731445,0.6620826403991303,1,2015-07-11
927.0,39.721655062929166,94.1995677947998,21.316322326660156,0.7234153669166709,1,2015-07-11
3661.0,1.435968079814019,0.0,25.015188217163086,0.13965898479283229,1,2015-07-13
1821.0,41.119582082910334,201.41397094726562,24.89232063293457,0.5508389742292316,1,2015-07-13
1476.0,20.421241064639986,396.0351257324219,7.457362651824951,0.5700789851798238,1,2015-07-18
1120.0,7.681024637517818,260.63765239715576,24.798067092895508,0.3020073860583361,1,2015-07-19
2316.0,22.906699117836098,74.55232048034668,25.385467529296875,0.4839423797080689,1,2015-07-24
2327.0,24.263055224589262,64.58668041229248,25.283491134643555,0.5487856592660971,1,2015-07-24
2063.0,28.537175573640198,74.55232048034668,25.385467529296875,0.6441222957376874,1,2015-07-24
842.0,23.960997380634957,146.38967514038086,14.124045372009277,0.782114249925833,1,2015-07-26
762.0,8.055301650794492,120.80577850341797,25.39199447631836,0.3309206855320845,1,2015-07-26
694.0,35.610032649951044,70.0522985458374,25.17892074584961,0.5366676574188568,1,2015-07-26
1208.0,9.377048554990811,53.976219177246094,25.337587356567383,0.33982736234985556,1,2015-07-26
2146.0,31.99334741520745,68.92598819732666,25.372417449951172,0.43715409234773467,1,2015-07-26
2280.0,8.395167335812205,61.69079399108887,25.276086807250977,0.1756229581941403,1,2015-07-26
1152.0,26.496908683282697,47.488802909851074,25.399999618530273,0.5059409735530856,1,2015-07-27
1577.0,14.659690840739431,250.1852149963379,9.010883331298828,0.37551162278078465,1,2015-07-31
2734.0,53.37365126999599,169.83894729614258,25.39108657836914,0.20250809693381802,1,2015-08-01
720.0,13.363668678838406,154.59568405151367,25.399999618530273,0.800382582757838,1,2015-08-08
821.0,17.96859883502843,154.93422317504883,25.399999618530273,0.5947778138905716,1,2015-08-09
1133.0,20.61693077005955,294.7169532775879,19.72170066833496,0.5794470158197818,1,2015-08-11
575.0,12.086976392150069,151.5313720703125,25.399999618530273,0.7265131033488339,1,2015-08-11
959.0,8.88843804591133,367.061279296875,19.72170066833496,0.728707925058598,1,2015-08-12
1027.0,37.25357313898538,186.1609115600586,25.305091857910156,0.7762799263351748,1,2015-08-13
1815.0,41.05455860484447,99.83702087402344,25.3262996673584,0.8448263807591365,1,2015-08-15
1559.0,22.2090836093778,74.17381858825684,25.270017623901367,0.6238738594320083,1,2015-08-15
2002.0,38.859144596474835,19.742551803588867,25.117815017700195,0.695146095349211,1,2015-08-15
1721.0,32.065809880575415,44.21137809753418,22.64729118347168,0.7669724862742282,1,2015-08-18
1054.0,15.283482730300996,32.47249889373779,23.050798416137695,0.009144522914536879,1,2015-08-20
1794.0,22.652853145083004,37.43494415283203,24.952117919921875,0.6387463879823624,1,2015-08-22
1066.0,22.709089960746333,0.0,2.516328811645508,0.5865148238118704,1,2015-12-07
850.0,32.13594856055975,6.978231430053711,3.039541482925415,0.5863386569930288,1,2015-12-29
1184.0,27.534359705449997,62.11352300643921,25.211612701416016,0.4534650479540716,1,2016-03-17
650.0,4.670121723209454,0.0,3.3428025245666504,0.1730088832159573,1,2016-05-22
2091.0,30.113886548260346,0.0,3.9322731494903564,0.6278947779363198,1,2016-05-23
1720.0,56.755370210726916,40.11875915527344,1.8377728462219238,0.5394706906285207,1,2016-06-17
1573.0,27.630952424269758,117.59787464141846,24.09701919555664,0.07824905309073438,1,2016-07-02
1978.0,33.8254648227678,99.37484741210938,25.399999618530273,0.5544846437561441,1,2016-07-16
1475.0,22.01879514722644,63.47066307067871,25.228687286376953,0.46509124282194647,1,2016-07-16
1845.0,43.824701892299814,47.700435638427734,6.269111633300781,0.5280302205395806,1,2016-07-17
1157.0,41.7073526548715,210.9323501586914,25.23592185974121,0.6244224380902731,1,2016-07-18
1655.0,11.520541860098833,84.90237808227539,24.445833206176758,0.2611162233876226,1,2016-07-26
2535.0,19.14707227057351,88.93916320800781,25.05613899230957,0.3055989764164588,1,2016-07-31
1098.0,49.90301913264027,50.33961486816406,25.3371639251709,0.7858937749857225,1,2016-07-31
518.0,23.48331880452099,174.50649166107178,16.845317840576172,0.6078874718775908,1,2016-08-07
960.0,36.21335459374518,62.66342544555664,25.271886825561523,0.6515759087377077,1,2016-08-07
1882.0,27.58585728663843,72.24775505065918,25.31966781616211,0.5770715659436532,1,2016-08-07
767.0,2.8603610339183008,102.86942672729492,25.356801986694336,0.3515406275465333,1,2016-08-09
2222.0,7.7697798171204,18.43117904663086,8.91064167022705,8.026853473438338E-4,1,2016-08-15
5904.0,26.79558025976437,25.167760848999023,25.271347045898438,-0.0430951881481145,1,2016-08-21
2085.0,30.6865664038331,39.76130294799805,25.07004165649414,0.7410457260304192,1,2016-08-28
3042.0,22.11942361229892,31.021303176879883,23.36232566833496,0.31166368301704833,1,2016-08-29
1650.0,59.22781595139495,61.39721965789795,1.8936553001403809,0.5442308921833454,1,2016-08-29
1230.0,5.526734089356906,8.210463523864746,19.67116928100586,0.44278967153505366,1,2016-09-02
1704.0,40.45654497926499,34.38876295089722,14.50784969329834,0.2188656302224443,1,2016-10-03
3270.0,16.65668544359693,0.0,12.630802154541016,-1.4741524341646413,1,2016-11-10
2102.0,32.04562002496871,4.402517795562744,7.210455417633057,0.7018941346971614,1,2017-01-06
1187.0,33.186324461812454,45.330322265625,10.440559387207031,0.20499491343857829,1,2017-01-26
3040.0,34.6161276081588,1.6883013248443604,23.709827423095703,0.10383488232715503,1,2017-02-21
1079.0,41.56298861712746,3.024123430252075,23.599597930908203,0.23192628503162088,1,2017-02-25
1014.0,16.07866889875835,1.3985902070999146,24.082849502563477,-0.1807586258427777,1,2017-02-26
1035.0,54.53548782771037,3.9849867820739746,24.39171028137207,0.13746488770427062,1,2017-03-19
1308.0,26.057766265216195,0.0,19.961793899536133,0.45568944907985887,1,2017-03-22
1075.0,5.687250831032948,0.0,19.455690383911133,0.179421165408453,1,2017-03-30
896.0,35.88981088501969,0.7732241749763489,18.76344108581543,0.39120722136223773,1,2017-04-02
1700.0,13.796743679407237,3.6504135131835938,18.5633544921875,0.41630749629780184,1,2017-04-05
3028.0,26.652912893240725,26.648272156715393,25.188512802124023,0.34010938520395234,1,2017-04-06
896.0,12.232480760546569,39.72009468078613,7.658463954925537,0.5157272849648935,1,2017-04-06
1977.0,29.549251197723592,40.83329200744629,9.960922241210938,0.5743668739943794,1,2017-04-06
1115.0,32.2323299214995,0.0,16.897878646850586,0.3252162951928034,1,2017-04-15
1699.0,56.55532376625276,0.0,12.482659339904785,0.6099777524723384,1,2017-04-17
1121.0,28.119492968625575,8.673588514328003,15.400996208190918,0.45368668435572157,1,2017-04-22
3798.0,8.764046293961147,14.876518249511719,25.347558975219727,0.03347543844034414,1,2017-04-23
1200.0,27.015521821597545,15.26448917388916,16.828264236450195,0.4839485925926066,1,2017-04-25
4157.0,35.87480680063282,0.0,25.029029846191406,-0.028051919141073894,1,2017-04-30
3424.0,32.33832710881116,22.24429488182068,25.278398513793945,0.04160909389334361,1,2017-05-05
433.0,3.7317641703512767,0.0,2.848250150680542,0.20385380709443046,1,2017-06-07
773.0,21.278983651351407,41.15585517883301,24.59212303161621,0.4051900408948759,1,2017-06-27
1132.0,25.45540637439408,110.1377067565918,14.617241859436035,0.44016466355570927,1,2017-06-29
1102.0,23.7667475364653,22.467012405395508,21.12230682373047,0.5055989226126643,1,2017-06-29
4972.0,44.072164392575964,71.76373100280762,21.635887145996094,0.0700425432000761,1,2017-06-29
3769.0,32.190504268398506,15.650102615356445,21.917591094970703,0.07980004938700051,1,2017-07-02
4312.0,11.891278751833473,0.0,22.49736785888672,0.1384354170729748,1,2017-07-02
4144.0,41.575001711831966,15.650102615356445,21.917591094970703,0.07995198879738605,1,2017-07-02
4867.0,48.055221507248405,47.29136657714844,20.118854522705078,0.020334488588564858,1,2017-07-03
779.0,25.76754051597529,80.42074584960938,25.399999618530273,0.4623316242639256,1,2017-07-07
1125.0,27.21692838365261,255.03555297851562,24.61525535583496,0.6993822229924227,1,2017-07-11
1126.0,7.811544128438651,21.05197525024414,25.229196548461914,0.49271815797873336,1,2017-07-12
748.0,19.82625998857845,155.0993881225586,20.272308349609375,0.6890924707579618,1,2017-07-13
2269.0,52.05890203601545,46.24503803253174,23.876602172851562,0.5030832622815469,1,2017-09-02
468.0,5.652844037558349,21.676722049713135,9.188448905944824,0.6195133226935744,0,2015-03-10
5672.0,18.354992358424482,33.2312753200531,24.265483856201172,-0.05662785953180836,0,2015-03-15
1764.0,19.602388406314084,23.76223850250244,7.1797943115234375,0.1539112256308037,0,2015-03-21
4871.0,19.884263596686136,39.18425011634827,,-0.0680057380152419,0,2015-04-03
751.0,5.156348547323694,74.2618932723999,21.919837951660156,0.6669878932562319,0,2015-04-03
559.0,11.80259565430992,138.85181427001953,15.804951667785645,0.5399291597059347,0,2015-07-11
5011.0,15.421932727578744,21.575347900390625,24.584030151367188,-0.05041565302196832,0,2015-07-11
2430.0,19.430190335154762,230.01903533935547,24.899391174316406,0.720960727767833,0,2015-07-13
5224.0,19.219454880218695,0.0,25.09823989868164,0.16089748425234324,0,2015-07-13
1133.0,7.096128782129876,311.0647773742676,3.7820327281951904,0.8050823486363875,0,2015-07-18
1510.0,16.647392440826994,201.12889862060547,24.55071449279785,0.5560902636515463,0,2015-07-19
496.0,19.209704633967483,151.84847831726074,12.205815315246582,0.7137861974936558,0,2015-07-24
5056.0,8.405129098756422,28.317466735839844,24.60439682006836,-0.050185031205121515,0,2015-07-24
763.0,8.019234738533022,111.8705825805664,11.002440452575684,0.06992840804444048,0,2015-07-24
1267.0,11.952416515068506,147.86207580566406,25.15677261352539,0.5562795660679354,0,2015-07-26
3738.0,19.853883441529295,50.67086219787598,14.518512725830078,0.07884539247822825,0,2015-07-26
1036.0,7.752106350322814,199.74365615844727,23.851547241210938,0.73509345529454,0,2015-07-26
3367.0,2.987269664022982,40.61743354797363,20.41594123840332,0.3019498297767655,0,2015-07-26
3784.0,15.94309641203587,0.0,25.10731315612793,0.6277976020959569,0,2015-07-26
1286.0,10.99805730241364,216.94547653198242,10.638860702514648,1.0204341428839663,0,2015-07-26
624.0,12.518229036009245,105.28260326385498,24.97875213623047,0.4625520230714767,0,2015-07-27
583.0,2.149845330682825,88.68964672088623,25.19647216796875,0.7317123931593263,0,2015-07-31
1677.0,14.57700354661398,106.55379104614258,25.279491424560547,0.7756038009766397,0,2015-08-01
2270.0,17.217784047649985,60.10167694091797,19.92611312866211,0.7953111518550473,0,2015-08-08
1211.0,14.041255327833342,67.24137020111084,25.382381439208984,0.7611260575176272,0,2015-08-09
4970.0,17.025865701316903,56.038737297058105,24.705055236816406,-0.07896813539583668,0,2015-08-11
463.0,2.9852649698929574,147.18273735046387,25.270662307739258,0.4895098220498717,0,2015-08-11
2689.0,18.1864925254216,51.244380950927734,23.78352165222168,0.3690525635700769,0,2015-08-12
1163.0,18.201104503094943,281.54156494140625,20.316137313842773,0.35310709485103237,0,2015-08-13
4702.0,16.9121671325427,0.09229512885212898,25.223621368408203,0.02703266395616476,0,2015-08-15
451.0,2.987762724179588,131.23591995239258,25.01480484008789,0.7183438995360586,0,2015-08-15
4189.0,2.990791081378053,22.53421401977539,24.827159881591797,0.09413945417258236,0,2015-08-15
583.0,15.612400757551226,146.50103187561035,24.26881217956543,0.8271335225334252,0,2015-08-18
5728.0,13.444327252028529,30.034927368164062,22.18951988220215,-0.021813529505837,0,2015-08-20
609.0,9.25697945768883,116.09953308105469,24.11952781677246,0.5191417381273803,0,2015-08-22
458.0,3.2531358599502243,0.0,2.8952224254608154,0.7000547589770062,0,2015-12-07
513.0,8.533873555405131,0.0,3.4337682723999023,0.6587661526865909,0,2015-12-29
4788.0,7.684974226897978,44.01268434524536,25.271408081054688,-0.08103797257241636,0,2016-03-17
396.0,6.405829439321574,0.0,2.450035333633423,0.32816823667869544,0,2016-05-22
803.0,16.70173384046212,0.0,3.3135945796966553,0.34414864919076865,0,2016-05-23
722.0,6.819681518817886,62.380836486816406,5.84417724609375,0.4405557912230307,0,2016-06-17
627.0,3.7573548154406438,144.31836318969727,5.386655807495117,0.3259276732931598,0,2016-07-02
1266.0,17.968064389899066,82.25311279296875,25.39575958251953,0.5022530470900703,0,2016-07-16
912.0,5.732051844688555,74.168776512146,24.94777488708496,0.5457549852311467,0,2016-07-16
1340.0,3.8623418616083884,181.69389724731445,2.6803998947143555,0.2623525153271665,0,2016-07-17
1495.0,9.625538821214334,158.9266242980957,24.69933319091797,0.8466935801992495,0,2016-07-18
5463.0,18.87739745849107,7.502989768981934,13.507495880126953,0.07927765342833368,0,2016-07-26
501.0,4.464189843815622,0.0,24.525659561157227,0.5110038933569674,0,2016-07-31
2666.0,18.46588499908726,177.91747665405273,25.3052978515625,0.27706041194607156,0,2016-07-31
4731.0,10.152724818641694,55.54189109802246,14.204753875732422,0.13074484944532483,0,2016-08-07
4335.0,8.722765157992308,43.18844127655029,10.912515640258789,0.08760468667611664,0,2016-08-07
776.0,6.554322884324531,205.5552215576172,25.379722595214844,0.8583838119725166,0,2016-08-07
703.0,18.802560476789317,169.61509323120117,20.224353790283203,0.8524546482403015,0,2016-08-09
2908.0,16.757388996368483,72.03459167480469,25.143245697021484,0.026151747448020454,0,2016-08-15
4923.0,9.185006265665024,0.0,13.403609275817871,5.420401047037689,0,2016-08-21
3991.0,9.471739560115422,38.090476989746094,22.808124542236328,0.21053033632252308,0,2016-08-28
2592.0,18.288890747038376,24.306983947753906,3.462223768234253,0.4930781493987597,0,2016-08-29
449.0,4.7350822743422665,212.53861618041992,23.115690231323242,0.7214537169268331,0,2016-08-29
1371.0,18.154558453404952,35.36356830596924,23.65049934387207,0.47769158331315453,0,2016-09-02
3052.0,19.6028032988578,20.043538093566895,17.570354461669922,0.7221770411843184,0,2016-10-03
4158.0,18.72147564594944,0.0,18.55891227722168,0.2109373198233428,0,2016-11-10
4708.0,18.476922728719465,1.9675896167755127,13.56330394744873,-0.009532529807073038,0,2017-01-06
465.0,1.0946133325718455,39.63238763809204,15.156352996826172,0.4180994610885416,0,2017-01-26
472.0,9.847435475500065,10.763663291931152,2.529768228530884,0.6904128571239693,0,2017-02-21
787.0,3.7511150580010257,0.0,8.761611938476562,0.5031923106257025,0,2017-02-25
490.0,11.113814117566182,0.0,15.710185050964355,0.274759412031548,0,2017-02-26
4875.0,19.437563046043277,0.0,24.888839721679688,-0.03577517336848197,0,2017-03-19
574.0,14.28984565345348,0.0,8.8495454788208,-1.903406895534763,0,2017-03-22
1498.0,14.54732303843515,0.0,10.123719215393066,0.5943435048660757,0,2017-03-30
360.0,3.5345844114056404,0.0,9.002986907958984,0.5091397870343074,0,2017-04-02
934.0,16.226588645701394,7.786857604980469,12.726390838623047,0.570392047834932,0,2017-04-05
376.0,5.644245006640454,20.99102544784546,5.209807872772217,0.4619545113280001,0,2017-04-06
603.0,11.957045195801765,15.428024530410767,8.003408432006836,0.47941630262842133,0,2017-04-06
4696.0,13.538434373361943,28.45807385444641,24.945642471313477,-0.04848102367975697,0,2017-04-06
3576.0,19.673473191177354,0.0,20.307750701904297,0.17197506516898908,0,2017-04-15
457.0,3.861716154544089,0.0,9.245221138000488,0.44720968938730116,0,2017-04-17
407.0,0.0,27.48044776916504,7.40805196762085,0.27521416121735043,0,2017-04-22
1558.0,11.72633789161692,5.885073661804199,2.9723503589630127,0.3687024233727418,0,2017-04-23
519.0,6.568934722831592,20.185020446777344,1.9538617134094238,0.49406466025749723,0,2017-04-25
4539.0,8.547819786042737,0.0,19.201919555664062,-0.02871951727410943,0,2017-04-30
4815.0,18.458701336828252,19.230602264404297,25.371353149414062,-0.03336424744937163,0,2017-05-05
792.0,3.3947256765085116,25.812135696411133,3.6415836811065674,0.4324121937766777,0,2017-06-07
5633.0,14.053145817017487,0.0,23.76727294921875,-0.10678768081414465,0,2017-06-27
478.0,13.817748828324808,58.39353942871094,8.085947036743164,0.53261212057557,0,2017-06-29
4835.0,11.931869255356537,31.030314445495605,23.203426361083984,0.002146718448117699,0,2017-06-29
4403.0,8.585819937206491,0.0,,0.08464139509238976,0,2017-06-29
5420.0,15.422253772423792,12.810046672821045,22.670690536499023,-0.050426643277927105,0,2017-07-02
1984.0,14.260954425084812,91.14376926422119,25.208019256591797,0.5812334464110755,0,2017-07-02
948.0,6.355847577114511,201.87939453125,7.250848293304443,0.5534163675074795,0,2017-07-02
3936.0,5.680799734304626,38.93152618408203,23.51949119567871,0.22862640994200947,0,2017-07-03
2732.0,12.286699771518734,49.97931671142578,24.686145782470703,0.329782091512707,0,2017-07-07
520.0,14.78328553355985,73.36677551269531,16.921857833862305,0.4754879772191567,0,2017-07-11
526.0,1.4317696179038024,0.0,4.526157855987549,0.5596990423495785,0,2017-07-12
692.0,3.536252808124137,0.0,15.469871520996094,0.6265775194054242,0,2017-07-13
1268.0,7.785899858127803,107.37218475341797,12.123628616333008,0.46521897777348853,0,2017-09-02
5215.0,9.199661415138126,22.30219078063965,22.804325103759766,-0.05526627846495979,0,2015-03-10
543.0,10.591492022466728,32.29832696914673,6.945908546447754,0.610800539143116,0,2015-03-15
329.0,8.54117821514523,50.71051216125488,10.823108673095703,0.5769929455932664,0,2015-03-21
4721.0,14.525607869354724,40.12984776496887,25.381357192993164,-0.05620736102515557,0,2015-04-03
511.0,3.7564350113786196,85.6677417755127,19.408878326416016,0.5625872375342541,0,2015-04-03
4939.0,2.869669868024896,0.0,25.399999618530273,-0.10298349888588296,0,2015-07-11
3917.0,13.496016556943708,47.3539924621582,25.00922203063965,0.3716020567537687,0,2015-07-11
470.0,6.561154164936204,184.21915435791016,13.50550651550293,0.3007295430527858,0,2015-07-13
1327.0,17.571958896666036,223.3441219329834,24.901287078857422,0.6297780981958322,0,2015-07-13
463.0,2.3784070486039806,259.8921127319336,14.55683422088623,0.3014726840562296,0,2015-07-18
937.0,10.485399396141274,223.01447296142578,24.07675552368164,0.750083647476077,0,2015-07-19
1442.0,17.57018098519253,75.702392578125,25.399999618530273,0.755235073816755,0,2015-07-24
1312.0,14.242159578366776,58.10398483276367,25.140737533569336,0.6308649797034085,0,2015-07-24
4941.0,7.841028218355699,50.14206504821777,25.187288284301758,-0.0798715287960478,0,2015-07-24
2724.0,17.09062787413434,99.2391881942749,24.417871475219727,0.0863581546028519,0,2015-07-26
891.0,7.213604190036878,69.68716335296631,17.55994415283203,0.35123564103254473,0,2015-07-26
625.0,7.619982833307098,127.23848342895508,25.354616165161133,0.5546418524128978,0,2015-07-26
5164.0,4.756419701033728,22.40711784362793,24.969528198242188,-0.08481738923988014,0,2015-07-26
477.0,7.0830067008037085,220.24981880187988,18.480886459350586,0.7117243917794847,0,2015-07-26
3932.0,19.71020030613551,66.79914665222168,24.9660587310791,0.3837963907224307,0,2015-07-26
620.0,14.012227350557012,217.94908142089844,4.48253059387207,0.4692218189377559,0,2015-07-27
429.0,3.704791833694711,117.8481616973877,24.945003509521484,0.3188238615738313,0,2015-07-31
457.0,3.399242663469304,114.75997161865234,22.250106811523438,0.6419699438843451,0,2015-08-01
4974.0,9.908955000551368,8.767030835151672,,0.09155320329506172,0,2015-08-08
814.0,17.437965996842657,104.94418144226074,25.398954391479492,0.8391902122151943,0,2015-08-09
3170.0,18.942385740541024,99.38734340667725,25.399999618530273,0.05536888621595812,0,2015-08-11
3097.0,8.067603319004359,17.620773315429688,24.80617904663086,0.12927711991394447,0,2015-08-11
4642.0,9.95721702705834,2.893286943435669,24.2864990234375,0.2549336133754176,0,2015-08-12
495.0,7.781086021172712,248.64674472808838,24.96265411376953,0.6800292210757009,0,2015-08-13
439.0,2.3430241148722577,82.13236999511719,24.42729377746582,0.8052566655490593,0,2015-08-15
5022.0,11.799105765579528,0.19937747716903687,25.11397361755371,0.12162371111202679,0,2015-08-15
573.0,9.257833042746524,198.79688262939453,24.833688735961914,0.8050372691449462,0,2015-08-15
412.0,8.877783698829646,130.71334838867188,22.51124382019043,0.8228565317384954,0,2015-08-18
716.0,12.097188075876666,117.83675956726074,25.224502563476562,0.7915391110575682,0,2015-08-20
449.0,7.737978900347163,44.38736152648926,23.292160034179688,0.7259813599729238,0,2015-08-22
598.0,17.798877934868376,0.0,1.8472726345062256,0.6523490349427427,0,2015-12-07
1822.0,19.272405134507977,6.477693557739258,5.520261764526367,0.6466543382348432,0,2015-12-29
5296.0,4.275113555561597,47.608245849609375,24.680217742919922,-0.07107873976870385,0,2016-03-17
5321.0,19.75079624605831,1.9401378631591797,25.08803367614746,-0.07137080699221852,0,2016-05-22
645.0,6.5690720216391565,0.0,2.0246357917785645,0.40904387862920655,0,2016-05-23
3648.0,9.196073747981698,12.0167875289917,10.800436973571777,0.31383140596469866,0,2016-06-17
1595.0,7.43795924838238,96.81946182250977,24.325340270996094,0.5463366739493866,0,2016-07-02
1183.0,5.652777273850556,24.119237899780273,24.110084533691406,0.36939657416566896,0,2016-07-16
3807.0,2.877389562234763,28.703065872192383,15.524919509887695,-0.05314863455085215,0,2016-07-16
1995.0,19.283725256210772,44.99449920654297,24.86174964904785,0.7575647715280414,0,2016-07-17
4448.0,18.544748391181574,109.41288185119629,24.961734771728516,0.25328091747458026,0,2016-07-18
471.0,4.465972338532245,0.0,23.451133728027344,0.5386560622996877,0,2016-07-26
3785.0,13.982629204304567,84.98238372802734,9.307382583618164,0.1719325128727858,0,2016-07-31
662.0,15.970633870544178,55.74941635131836,25.370895385742188,0.7440908748965622,0,2016-07-31
637.0,10.319430685906575,185.1417751312256,24.115388870239258,0.7521822299421738,0,2016-08-07
386.0,11.381798364880304,88.96811771392822,22.969635009765625,6.080441323714835,0,2016-08-07
763.0,16.376431286482283,212.54565238952637,17.3502140045166,0.6985185001978631,0,2016-08-07
5499.0,4.49520209575208,10.84435749053955,17.140901565551758,-0.018147580322623574,0,2016-08-09
5683.0,17.13553540446855,0.8223363757133484,24.687744140625,0.036384903415723646,0,2016-08-15
5275.0,6.087250785680101,19.28145408630371,10.176583290100098,-0.07888113752043922,0,2016-08-21
